TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
1,28:41.9,6.9,Destroyed,STATIC_MOTION,PISTOL,SPHERE,8.112054 3.028162 10.14152
1,28:41.9,6.9,Hit,NO_TARGET,PISTOL,SPHERE,8.311147 3.177297 9.92192
1,28:45.0,10.0,Destroyed,LINEAR_MOTION,,,0.0005898476 6.352071 10.60748
1,28:47.6,12.6,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:48.2,13.2,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:48.6,13.6,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:49.5,14.5,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:50.1,15.1,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:50.7,15.7,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:51.4,16.4,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
1,28:52.4,17.4,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,0.0002828837 5.822881 30.63936
1,28:52.4,17.4,Hit,NO_TARGET,PISTOL,SPHERE,0.171296 6.053769 30.5777
1,28:54.9,19.9,Missed target,CIRCULAR_MOTION,PISTOL,SPHERE,
1,28:55.9,20.9,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,0.4532635 3.91729 19.92132
1,28:55.9,20.9,Hit,NO_TARGET,PISTOL,SPHERE,0.7722996 3.55244 19.9419
1,28:58.6,23.6,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,1.97576 4.350661 20.06422
1,28:58.6,23.6,Hit,NO_TARGET,PISTOL,SPHERE,2.100593 4.244636 20.0441
1,29:00.8,25.8,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.378796 1.783986 10.62602
1,29:00.8,25.8,Hit,NO_TARGET,PISTOL,SPHERE,-1.245859 2.078747 10.59616
1,29:03.3,28.3,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-4.696847E-05 5.346832 19.81907
1,29:03.3,28.3,Hit,NO_TARGET,PISTOL,SPHERE,0.1907789 5.469413 19.76666
1,29:05.6,30.6,Hit,NO_TARGET,PISTOL,SPHERE,0.9114144 4.191002 9.830633
1,29:05.6,30.6,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,1.020557 4.279094 9.816567
1,29:08.6,33.6,Missed target,CIRCULAR_MOTION,PISTOL,SPHERE,
1,29:09.1,34.1,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.243219 3.346083 29.9689
1,29:09.1,34.1,Hit,NO_TARGET,PISTOL,SPHERE,-0.8955717 3.449119 29.94999
1,29:11.7,36.7,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,4.237947 4.316818 29.79159
1,29:11.7,36.7,Hit,NO_TARGET,PISTOL,SPHERE,4.714849 4.244075 29.70665
1,29:20.1,45.1,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-0.0004749371 3.037851 10.19058
1,29:20.1,45.1,Hit,NO_TARGET,RIFLE,SPHERE,-0.005220686 3.166649 10.1395
1,29:23.4,48.4,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-8.111113 3.027995 10.14056
1,29:23.4,48.4,Hit,NO_TARGET,RIFLE,SPHERE,-8.055751 2.932513 10.17109
1,29:27.1,52.1,Hit,NO_TARGET,RIFLE,SPHERE,8.041304 2.995989 10.18579
1,29:27.1,52.1,Destroyed,STATIC_MOTION,RIFLE,SPHERE,8.118311 3.029815 10.15086
1,29:30.5,55.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,3.997081 4.300162 29.64141
1,29:30.5,55.5,Hit,NO_TARGET,RIFLE,SPHERE,4.441978 4.340548 29.55227
1,29:33.1,58.1,Hit,NO_TARGET,RIFLE,SPHERE,-0.3647218 4.241154 10.16623
1,29:33.1,58.1,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-0.6768616 3.939023 10.25767
1,29:35.4,60.4,Hit,NO_TARGET,RIFLE,SPHERE,0.2246339 4.818723 20.16923
1,29:35.4,60.4,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,7.390977E-06 4.59126 20.23483
