TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
0,34:58.1,25.6,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-0.000351429 10.1824 29.69139
0,35:00.1,27.6,Missed target,CIRCULAR_MOTION,PISTOL,SPHERE,
0,35:00.5,28.0,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,0.03436736 4.068848 29.96219
0,35:00.5,28.0,Hit,NO_TARGET,PISTOL,SPHERE,-0.1046637 4.106478 29.93373
0,35:08.0,35.5,Destroyed,STATIC_MOTION,RIFLE,SPHERE,0.001111785 3.04809 10.25861
0,35:08.0,35.5,Hit,NO_TARGET,RIFLE,SPHERE,0.2373233 2.883114 10.26285
0,35:11.6,39.1,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-8.150156 3.035182 10.18937
0,35:11.6,39.1,Hit,NO_TARGET,RIFLE,SPHERE,-8.204051 3.22001 10.08006
0,35:14.5,42.0,Destroyed,STATIC_MOTION,RIFLE,SPHERE,8.127533 3.029635 10.15947
0,35:14.5,42.0,Hit,NO_TARGET,RIFLE,SPHERE,8.085686 3.495345 10.07405
0,35:16.7,44.2,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:17.0,44.5,Hit,NO_TARGET,RIFLE,SPHERE,0.7326618 4.675225 10.26298
0,35:17.0,44.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,1.074501 4.44424 10.32648
0,35:17.3,44.8,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:19.2,46.7,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:19.5,47.0,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:19.7,47.2,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:20.0,47.5,Hit,NO_TARGET,RIFLE,SPHERE,-0.1212769 9.161737 29.63451
0,35:20.0,47.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.0006232262 9.599314 29.53508
0,35:22.2,49.7,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:22.5,50.0,Hit,NO_TARGET,RIFLE,SPHERE,4.62786 4.385551 19.63252
0,35:22.5,50.0,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,4.816133 4.280607 19.62885
0,35:24.5,52.0,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,1.515385 2.230048 10.59794
0,35:24.5,52.0,Hit,NO_TARGET,RIFLE,SPHERE,1.359733 2.257637 10.59247
0,35:26.5,54.0,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:26.8,54.3,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:27.1,54.6,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:27.3,54.8,Hit,NO_TARGET,RIFLE,SPHERE,4.022476 4.376618 29.83586
0,35:27.3,54.8,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,4.018392 4.3258 29.86721
0,35:29.8,57.3,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,35:30.2,57.7,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,35:30.5,58.0,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,1.486488 2.697215 30.186
0,35:30.5,58.0,Hit,NO_TARGET,RIFLE,SPHERE,1.65803 2.75794 30.14915
0,35:32.5,60.0,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,35:32.8,60.3,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,0.980785 1.439268 20.36605
0,35:32.8,60.3,Hit,NO_TARGET,RIFLE,SPHERE,0.5953741 1.376241 20.36119
0,35:35.0,62.5,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:35.3,62.8,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:35.6,63.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:36.0,63.5,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:36.3,63.8,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:36.6,64.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:36.8,64.3,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:37.1,64.6,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-5.684342E-14 6.11919 19.99984
0,35:39.4,66.9,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:39.6,67.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:39.9,67.4,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,35:40.2,67.7,Hit,NO_TARGET,RIFLE,SPHERE,0.42374 5.311009 11.14031
0,35:40.2,67.7,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.003962636 5.582198 11.06025
1,38:34.6,0.0,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
1,38:35.4,0.8,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,0.0001259767 3.046388 10.25039
1,38:35.4,0.8,Hit,NO_TARGET,RIFLE,NO_AIM,-0.04311986 3.171581 10.20179
1,38:37.9,3.3,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
1,38:38.3,3.7,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-8.13235 3.030787 10.16623
1,38:38.3,3.7,Hit,NO_TARGET,RIFLE,NO_AIM,-8.309788 3.30433 9.942016
1,38:40.5,5.9,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
1,38:40.9,6.3,Hit,NO_TARGET,RIFLE,NO_AIM,7.763508 3.32489 10.37355
1,38:40.9,6.3,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,8.132617 3.030897 10.16675
1,38:43.0,8.4,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:43.4,8.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:43.8,9.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:44.1,9.5,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:44.5,9.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:44.8,10.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:45.2,10.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:45.5,10.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:45.8,11.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:46.2,11.6,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,1.735891 4.320738 19.87959
1,38:46.2,11.6,Hit,NO_TARGET,RIFLE,NO_AIM,2.194185 4.384823 19.80393
1,38:48.4,13.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,38:48.7,14.1,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,38:49.0,14.4,Hit,NO_TARGET,RIFLE,NO_AIM,1.596184 2.792 20.00469
1,38:49.0,14.4,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.485823 2.786276 20.03852
1,38:50.9,16.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:51.2,16.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:51.5,16.9,Hit,NO_TARGET,RIFLE,NO_AIM,-0.07597005 7.154536 19.67607
1,38:51.5,16.9,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-8.630753E-05 6.981344 19.75322
1,38:53.3,18.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:53.9,19.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:54.7,20.1,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:55.0,20.4,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:55.3,20.7,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.0001118183 6.64986 9.778878
1,38:55.3,20.7,Hit,NO_TARGET,RIFLE,NO_AIM,0.4381598 6.737876 9.700769
1,38:57.2,22.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:57.5,22.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,38:57.8,23.2,Hit,NO_TARGET,RIFLE,NO_AIM,2.330941 4.690651 9.497788
1,38:57.8,23.2,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,2.17571 4.244888 9.701029
1,38:59.8,25.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,39:00.2,25.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,39:00.4,25.8,Hit,NO_TARGET,RIFLE,NO_AIM,0.4170071 6.917402 30.13556
1,39:00.4,25.8,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,1.180172E-05 7.178911 30.10877
1,39:02.2,27.6,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:02.9,28.3,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:03.2,28.6,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:03.5,28.9,Hit,NO_TARGET,RIFLE,NO_AIM,0.08861152 0.9744825 10.29964
1,39:03.5,28.9,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,0.1416205 1.077359 10.32458
1,39:05.3,30.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,39:06.1,31.5,Hit,NO_TARGET,RIFLE,NO_AIM,-5.936698 4.300133 29.34608
1,39:06.1,31.5,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-5.8211 4.275844 29.39711
1,39:06.4,31.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:07.9,33.3,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:08.3,33.7,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:09.1,34.5,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:09.4,34.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,39:09.9,35.3,Hit,NO_TARGET,RIFLE,NO_AIM,1.427263 3.361932 29.95682
1,39:09.9,35.3,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.412801 3.0722 30.00117
1,39:11.2,36.6,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:18.5,43.9,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,0.0001233053 3.045158 10.24416
1,39:18.5,43.9,Hit,NO_TARGET,PISTOL,NO_AIM,-0.1217384 2.993629 10.22832
1,39:20.9,46.3,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:21.7,47.1,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:22.0,47.4,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:22.4,47.8,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-8.130261 3.030319 10.16391
1,39:24.3,49.7,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:25.2,50.6,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,39:25.6,51.0,Hit,NO_TARGET,PISTOL,NO_AIM,8.299501 2.690409 10.05983
1,39:25.6,51.0,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,8.130281 3.030307 10.16381
1,39:27.6,53.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:27.9,53.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:28.2,53.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:29.2,54.6,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-9.298325E-06 5.036129 19.93131
1,39:29.2,54.6,Hit,NO_TARGET,PISTOL,NO_AIM,-0.01396295 5.045375 19.90404
1,39:30.2,55.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:31.3,56.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:31.6,57.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,0.0001816154 4.930132 10.56293
1,39:31.6,57.0,Hit,NO_TARGET,PISTOL,NO_AIM,0.1312171 4.816534 10.57689
1,39:33.5,58.9,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:34.1,59.5,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:35.6,61.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:35.8,61.2,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:36.7,62.1,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:37.0,62.4,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:37.9,63.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:38.8,64.2,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,7.312912 4.240373 29.06429
1,39:38.8,64.2,Hit,NO_TARGET,PISTOL,NO_AIM,7.765746 4.102033 28.93928
1,39:40.2,65.6,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,39:40.9,66.3,Hit,NO_TARGET,PISTOL,NO_AIM,-1.260855 2.285125 20.06058
1,39:40.9,66.3,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-1.369638 1.944156 20.09182
1,39:43.0,68.4,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:43.3,68.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:43.6,69.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:44.0,69.4,Hit,NO_TARGET,PISTOL,NO_AIM,-2.836939 4.597093 19.68147
1,39:44.0,69.4,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-3.164167 4.292619 19.7033
1,39:46.0,71.4,Hit,NO_TARGET,PISTOL,NO_AIM,-0.0975951 1.522992 10.7307
1,39:46.0,71.4,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-0.3109869 1.09674 10.74774
1,39:48.2,73.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:48.5,73.9,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-6.295372 3.679143 7.925351
1,39:50.6,76.0,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,39:50.9,76.3,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-1.414028 3.090193 29.99995
1,39:50.9,76.3,Hit,NO_TARGET,PISTOL,NO_AIM,-1.32729 3.015881 29.98374
1,39:52.9,78.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:53.2,78.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:54.3,79.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:55.3,80.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,39:55.6,81.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-2.717972E-05 8.041983 29.91993
1,39:55.6,81.0,Hit,NO_TARGET,PISTOL,NO_AIM,0.4101579 8.400865 29.81148
1,39:55.9,81.3,Missed target,STATIC_MOTION,PISTOL,LINE,
2,41:35.2,0.0,Destroyed,STATIC_MOTION,PISTOL,LINE,0.000301372 3.050891 10.2747
2,41:35.2,0.0,Hit,NO_TARGET,PISTOL,LINE,0.167088 3.004529 10.25768
2,41:37.6,2.4,Destroyed,STATIC_MOTION,PISTOL,LINE,-8.147959 3.034415 10.18582
2,41:37.6,2.4,Hit,NO_TARGET,PISTOL,LINE,-8.00538 2.902983 10.2914
2,41:40.1,4.9,Destroyed,STATIC_MOTION,,,8.142631 3.033076 10.17865
2,41:42.4,7.2,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,1.343053 1.871919 10.23668
2,41:42.4,7.2,Hit,NO_TARGET,PISTOL,LINE,1.073347 1.754481 10.25538
2,41:44.4,9.2,Destroyed,LINEAR_MOTION,PISTOL,LINE,0.4868116 4.337891 29.9805
2,41:44.4,9.2,Hit,NO_TARGET,PISTOL,LINE,0.1034349 4.263843 29.9696
2,41:46.4,11.2,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,41:46.8,11.6,Hit,NO_TARGET,PISTOL,LINE,4.680188 4.025774 19.43894
2,41:46.8,11.6,Destroyed,LINEAR_MOTION,PISTOL,LINE,4.772946 4.245348 19.40711
2,41:48.9,13.7,Hit,NO_TARGET,PISTOL,LINE,3.846673 3.861676 9.289581
2,41:48.9,13.7,Destroyed,LINEAR_MOTION,PISTOL,LINE,3.963195 4.084008 9.196886
2,41:50.9,15.7,Missed target,CIRCULAR_MOTION,PISTOL,LINE,
2,41:51.3,16.1,Missed target,CIRCULAR_MOTION,PISTOL,LINE,
2,41:51.8,16.6,Hit,NO_TARGET,PISTOL,LINE,1.814199 2.581921 20.02612
2,41:51.8,16.6,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,1.437005 3.011763 20.03846
2,41:53.9,18.7,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,41:54.1,18.9,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,41:54.7,19.5,Destroyed,LINEAR_MOTION,PISTOL,LINE,7.408858E-05 3.067521 20.23932
2,41:54.7,19.5,Hit,NO_TARGET,PISTOL,LINE,0.1015547 3.100434 20.21106
2,41:56.8,21.6,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,41:57.1,21.9,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0005831719 8.501854 9.386511
2,41:57.1,21.9,Hit,NO_TARGET,PISTOL,LINE,0.06193238 8.411517 9.42527
2,41:59.3,24.1,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0002136231 10.27797 29.33545
2,41:59.3,24.1,Hit,NO_TARGET,PISTOL,LINE,0.1238454 9.884415 29.43161
2,42:01.3,26.1,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,0.7647853 3.862275 29.98094
2,42:01.3,26.1,Hit,NO_TARGET,PISTOL,LINE,1.118822 3.993002 29.93487
2,42:07.7,32.5,Missed target,STATIC_MOTION,RIFLE,LINE,
2,42:13.3,38.1,Destroyed,STATIC_MOTION,RIFLE,LINE,-1.730006E-05 3.052936 10.28558
2,42:13.3,38.1,Hit,NO_TARGET,RIFLE,LINE,-0.1474757 3.147617 10.2426
2,42:15.9,40.7,Destroyed,STATIC_MOTION,RIFLE,LINE,-8.147624 3.034328 10.18493
2,42:15.9,40.7,Hit,NO_TARGET,RIFLE,LINE,-8.357635 2.56638 10.07183
2,42:18.4,43.2,Missed target,STATIC_MOTION,RIFLE,LINE,
2,42:18.9,43.7,Destroyed,STATIC_MOTION,RIFLE,LINE,8.14889 3.034597 10.18664
2,42:18.9,43.7,Hit,NO_TARGET,RIFLE,LINE,8.150786 3.028849 10.15388
2,42:20.8,45.6,Hit,NO_TARGET,RIFLE,LINE,0.6433105 3.873603 20.02463
2,42:20.8,45.6,Destroyed,LINEAR_MOTION,RIFLE,LINE,0.2161112 4.336856 19.98053
2,42:23.1,47.9,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:23.4,48.2,Hit,NO_TARGET,RIFLE,LINE,-3.927752 4.496527 9.602246
2,42:23.4,48.2,Destroyed,LINEAR_MOTION,RIFLE,LINE,-3.503874 4.290839 9.846046
2,42:25.6,50.4,Hit,NO_TARGET,RIFLE,LINE,-0.6285567 1.023689 30.24373
2,42:25.6,50.4,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.595815 1.197709 30.26912
2,42:25.9,50.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:27.6,52.4,Destroyed,LINEAR_MOTION,RIFLE,LINE,-2.384186E-06 6.478513 30.59515
2,42:29.8,54.6,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.7620918 1.258684 10.74986
2,42:29.8,54.6,Hit,NO_TARGET,RIFLE,LINE,-0.7624407 1.157944 10.72579
2,42:32.0,56.8,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:32.3,57.1,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:32.7,57.5,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:33.0,57.8,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:33.4,58.2,Destroyed,LINEAR_MOTION,RIFLE,LINE,7.963181E-05 6.53903 10.64135
2,42:33.4,58.2,Hit,NO_TARGET,RIFLE,LINE,-0.2535639 6.164339 10.8025
2,42:35.4,60.2,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,42:35.9,60.7,Destroyed,LINEAR_MOTION,RIFLE,LINE,1.175261 4.335517 29.95806
2,42:35.9,60.7,Hit,NO_TARGET,RIFLE,LINE,1.136612 4.738706 29.89165
2,42:37.9,62.7,Missed target,CIRCULAR_MOTION,RIFLE,LINE,
2,42:38.5,63.3,Hit,NO_TARGET,RIFLE,LINE,0.3837644 1.125348 20.36929
2,42:38.5,63.3,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,0.454796 1.146259 20.39271
