TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
0,05:07.4,95.6,Hit,NO_TARGET,RIFLE,SPHERE,-0.1808648 1.105439 20.13457
0,05:17.5,105.7,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.002960235 4.392206 10.76745
0,05:17.5,105.7,Hit,NO_TARGET,RIFLE,SPHERE,0.02013546 4.703444 10.6512
0,05:23.7,111.9,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-1.181807 4.324201 19.89775
0,05:23.7,111.9,Hit,NO_TARGET,RIFLE,SPHERE,-1.579287 4.183833 19.86926
0,05:29.2,117.4,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.000261426 3.547441 20.1638
0,05:29.2,117.4,Hit,NO_TARGET,RIFLE,SPHERE,-0.1199497 3.960046 20.09131
0,05:33.1,121.3,Hit,NO_TARGET,RIFLE,SPHERE,-2.706969 4.138121 9.575349
0,05:33.1,121.3,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-2.434638 4.230388 9.644015
0,05:38.7,126.9,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-1.341229 4.332526 29.92795
0,05:38.7,126.9,Hit,NO_TARGET,RIFLE,SPHERE,-1.477056 4.373582 29.89224
0,05:44.3,132.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.0002988577 6.914612 30.18202
0,05:44.3,132.5,Hit,NO_TARGET,RIFLE,SPHERE,-0.06499024 7.072477 30.12679
1,09:08.0,0.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-0.001808222 3.03328 10.19248
1,09:08.0,0.0,Hit,NO_TARGET,RIFLE,NO_AIM,0.08085331 3.08229 10.15942
1,09:15.8,7.8,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-8.090964 3.019906 10.1135
1,09:15.8,7.8,Hit,NO_TARGET,RIFLE,NO_AIM,-8.022942 3.304572 10.08575
1,09:21.2,13.2,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,8.112015 3.024753 10.14398
1,09:21.2,13.2,Hit,NO_TARGET,RIFLE,NO_AIM,8.028423 3.130362 10.15889
1,09:27.1,19.1,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.232482 1.727619 30.02971
1,09:27.1,19.1,Hit,NO_TARGET,RIFLE,NO_AIM,1.427763 2.06306 29.99187
1,09:35.6,27.6,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-2.769781 4.194555 9.521074
1,09:35.6,27.6,Hit,NO_TARGET,RIFLE,NO_AIM,-2.836235 4.242011 9.460282
1,09:40.2,32.2,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-1.783873 4.324013 29.84394
1,09:40.2,32.2,Hit,NO_TARGET,RIFLE,NO_AIM,-1.791592 4.3149 29.81922
1,09:52.2,44.2,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,0.0006940365 6.282693 9.933127
1,09:52.2,44.2,Hit,NO_TARGET,RIFLE,NO_AIM,-0.1728709 6.096716 9.995755
1,09:59.1,51.1,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.8958406 4.318813 19.86157
1,09:59.1,51.1,Hit,NO_TARGET,RIFLE,NO_AIM,-0.8627566 4.611285 19.79312
1,10:02.6,54.6,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-1.478935 2.752165 10.01749
1,10:02.6,54.6,Hit,NO_TARGET,RIFLE,NO_AIM,-1.142218 3.214561 9.974857
1,10:10.0,62.0,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,10:12.5,64.5,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.0022665 2.527268 20.43979
1,10:12.5,64.5,Hit,NO_TARGET,RIFLE,NO_AIM,-0.05330269 2.516403 20.41515
1,10:16.9,68.9,Hit,NO_TARGET,RIFLE,NO_AIM,-0.626179 1.277092 20.01904
1,10:16.9,68.9,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-0.5146343 1.237079 20.04729
1,10:21.3,73.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,10:23.4,75.4,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.00061059 6.047674 30.22304
1,10:23.4,75.4,Hit,NO_TARGET,RIFLE,NO_AIM,-0.3403702 6.458909 30.13196
1,10:38.2,90.2,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-0.0006596906 3.026402 10.1501
1,10:38.2,90.2,Hit,NO_TARGET,PISTOL,NO_AIM,0.02885421 2.972035 10.13441
1,10:42.4,94.4,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-8.085123 3.018963 10.10746
1,10:42.4,94.4,Hit,NO_TARGET,PISTOL,NO_AIM,-8.138938 3.356527 9.973061
1,10:46.3,98.3,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,8.073782 3.016332 10.09399
1,10:46.3,98.3,Hit,NO_TARGET,PISTOL,NO_AIM,8.009977 2.997805 10.11522
1,10:50.3,102.3,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.002394378 4.916275 10.49926
1,10:50.3,102.3,Hit,NO_TARGET,PISTOL,NO_AIM,0.08315732 5.025234 10.43555
1,10:55.6,107.6,Hit,NO_TARGET,PISTOL,NO_AIM,-1.028256 4.499672 19.79104
1,10:55.6,107.6,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.7456179 4.317593 19.855
1,10:59.1,111.1,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,1.201425 1.639232 10.59572
1,10:59.1,111.1,Hit,NO_TARGET,PISTOL,NO_AIM,1.08724 1.610705 10.58414
1,11:02.8,114.8,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,11:03.5,115.5,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,0.6714433 1.268821 30.00793
1,11:03.5,115.5,Hit,NO_TARGET,PISTOL,NO_AIM,0.2828262 1.395595 29.99125
1,11:06.4,118.4,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-1.36442 1.981554 20.22067
1,11:06.4,118.4,Hit,NO_TARGET,PISTOL,NO_AIM,-0.9924086 1.669177 20.23237
1,11:12.0,124.0,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,11:16.2,128.2,Hit,NO_TARGET,PISTOL,NO_AIM,-1.55445 4.371569 10.16578
1,11:16.2,128.2,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-1.444115 4.400569 10.1987
1,11:22.0,134.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.9914713 4.32486 29.85336
1,11:22.0,134.0,Hit,NO_TARGET,PISTOL,NO_AIM,-0.7342615 4.395628 29.82945
1,11:26.1,138.1,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,11:28.1,140.1,Hit,NO_TARGET,PISTOL,NO_AIM,0.00529518 7.499856 30.25315
1,11:28.1,140.1,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-6.484986E-05 7.61779 30.25394
1,11:31.9,143.9,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.0001403093 4.025009 20.30415
1,11:31.9,143.9,Hit,NO_TARGET,PISTOL,NO_AIM,0.0010513 3.876855 20.29918
2,14:56.9,0.0,Hit,NO_TARGET,PISTOL,LINE,-0.01247929 3.012397 10.22086
2,14:56.9,0.0,Destroyed,STATIC_MOTION,PISTOL,LINE,-0.0005152615 3.041565 10.24123
2,15:00.2,3.3,Destroyed,STATIC_MOTION,PISTOL,LINE,-8.135664 3.029645 10.17048
2,15:00.2,3.3,Hit,NO_TARGET,PISTOL,LINE,-8.120079 2.983656 10.15864
2,15:04.4,7.5,Hit,NO_TARGET,PISTOL,LINE,8.135691 2.94419 10.16707
2,15:04.4,7.5,Destroyed,STATIC_MOTION,PISTOL,LINE,8.141825 3.03116 10.17927
2,15:08.5,11.6,Hit,NO_TARGET,PISTOL,LINE,-0.1905779 6.298883 30.58471
2,15:08.5,11.6,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0002132654 6.366471 30.59884
2,15:13.4,16.5,Destroyed,LINEAR_MOTION,PISTOL,LINE,1.671478 4.322976 19.88984
2,15:13.4,16.5,Hit,NO_TARGET,PISTOL,LINE,1.509107 4.234636 19.89168
2,15:16.9,20.0,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0002925396 5.586384 10.34951
2,15:16.9,20.0,Hit,NO_TARGET,PISTOL,LINE,-0.07786855 5.231675 10.46987
2,15:22.7,25.8,Destroyed,LINEAR_MOTION,PISTOL,LINE,1.412197 4.433697 10.30591
2,15:22.7,25.8,Hit,NO_TARGET,PISTOL,LINE,1.559425 4.414011 10.26562
2,15:27.0,30.1,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0001932383 4.406662 20.34747
2,15:27.0,30.1,Hit,NO_TARGET,PISTOL,LINE,0.03762 4.447627 20.31586
2,15:32.6,35.7,Hit,NO_TARGET,PISTOL,LINE,-1.291528 3.313481 10.43977
2,15:32.6,35.7,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,-1.483992 3.192545 10.46035
2,15:38.2,41.3,Hit,NO_TARGET,PISTOL,LINE,-1.278005 2.930358 20.23351
2,15:38.2,41.3,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,-1.467779 3.013462 20.23757
2,15:40.9,44.0,Hit,NO_TARGET,PISTOL,LINE,3.40213 4.331857 29.90937
2,15:40.9,44.0,Destroyed,LINEAR_MOTION,PISTOL,LINE,3.895099 4.32668 29.87119
2,15:46.7,49.8,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,-0.9659375 3.781323 30.1114
2,15:46.7,49.8,Hit,NO_TARGET,PISTOL,LINE,-0.9389358 3.561641 30.10565
2,16:01.4,64.5,Hit,NO_TARGET,RIFLE,LINE,-0.01818669 3.02192 10.17965
2,16:01.4,64.5,Destroyed,STATIC_MOTION,RIFLE,LINE,-0.001071675 3.034952 10.20286
2,16:04.9,68.0,Hit,NO_TARGET,RIFLE,LINE,-8.071605 2.996359 10.11628
2,16:04.9,68.0,Destroyed,STATIC_MOTION,RIFLE,LINE,-8.098011 3.021308 10.12319
2,16:08.6,71.7,Destroyed,STATIC_MOTION,RIFLE,LINE,8.102779 3.022394 10.13081
2,16:08.6,71.7,Hit,NO_TARGET,RIFLE,LINE,8.079658 2.91628 10.13506
2,16:13.6,76.7,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.0001433492 3.406182 20.11394
2,16:13.6,76.7,Hit,NO_TARGET,RIFLE,LINE,-0.1034567 3.201543 20.11033
2,16:18.2,81.3,Hit,NO_TARGET,RIFLE,LINE,-0.7172166 1.625316 10.62421
2,16:18.2,81.3,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.8924052 1.396479 10.63744
2,16:21.5,84.6,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.9327659 1.459461 20.05699
2,16:21.5,84.6,Hit,NO_TARGET,RIFLE,LINE,-0.6477786 1.095649 20.04906
2,16:25.5,88.6,Hit,NO_TARGET,RIFLE,LINE,-0.04890176 6.275845 30.18911
2,16:25.5,88.6,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.0002015233 6.302894 30.21
2,16:28.9,92.0,Hit,NO_TARGET,RIFLE,LINE,-0.4765769 3.73296 30.03582
2,16:28.9,92.0,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.6412128 3.988374 30.03417
2,16:33.4,96.5,Hit,NO_TARGET,RIFLE,LINE,-2.351812 4.120905 9.616138
2,16:33.4,96.5,Destroyed,LINEAR_MOTION,RIFLE,LINE,-1.87017 4.248507 9.699007
2,16:40.2,103.3,Hit,NO_TARGET,RIFLE,LINE,-2.70172 4.353608 29.89638
2,16:40.2,103.3,Destroyed,LINEAR_MOTION,RIFLE,LINE,-2.393961 4.334672 29.94824
2,16:48.6,111.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,16:51.4,114.5,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.004769087 4.94486 11.19539
2,16:51.4,114.5,Hit,NO_TARGET,RIFLE,LINE,-0.08662194 5.215196 11.08155
