TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
2,24:45.6,29.5,Hit,NO_TARGET,PISTOL,LINE,2.454659 4.246942 19.78002
2,24:45.6,29.5,Destroyed,LINEAR_MOTION,PISTOL,LINE,2.426928 4.308819 19.79924
2,24:49.5,33.4,Hit,NO_TARGET,PISTOL,LINE,0.007336541 6.245424 9.99779
2,24:49.5,33.4,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.0001726151 6.178402 10.05831
2,24:58.8,42.7,Hit,NO_TARGET,RIFLE,LINE,0.006187115 3.011404 10.15659
2,25:02.4,46.3,Destroyed,STATIC_MOTION,RIFLE,LINE,-8.091563 3.020271 10.11436
2,25:02.4,46.3,Hit,NO_TARGET,RIFLE,LINE,-8.066129 2.961354 10.11283
2,25:05.2,49.1,Destroyed,STATIC_MOTION,RIFLE,LINE,8.096091 3.021375 10.1211
2,25:05.2,49.1,Hit,NO_TARGET,RIFLE,LINE,8.028754 2.978438 10.14989
2,25:07.7,51.6,Missed target,CIRCULAR_MOTION,RIFLE,LINE,
2,25:08.6,52.5,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.1876794 1.127046 10.2648
2,25:08.6,52.5,Hit,NO_TARGET,RIFLE,LINE,-0.5565085 1.054372 10.2305
2,25:11.1,55.0,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.001038075 3.176094 20.44126
2,25:11.1,55.0,Hit,NO_TARGET,RIFLE,LINE,-0.2168872 3.549475 20.3801
2,25:13.9,57.8,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-1.059056 3.674855 30.0703
2,25:13.9,57.8,Hit,NO_TARGET,RIFLE,LINE,-0.9949536 3.884572 30.03048
2,25:16.8,60.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,25:18.3,62.2,Hit,NO_TARGET,RIFLE,LINE,-0.08193994 7.69936 9.053534
2,25:18.3,62.2,Destroyed,LINEAR_MOTION,RIFLE,LINE,0.002029658 7.303744 9.33624
2,25:21.4,65.3,Destroyed,LINEAR_MOTION,RIFLE,LINE,-3.23366 4.319392 19.86724
2,25:21.4,65.3,Hit,NO_TARGET,RIFLE,LINE,-3.640211 4.083514 19.81162
2,25:23.7,67.6,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.2606497 4.345856 30.0569
2,25:23.7,67.6,Hit,NO_TARGET,RIFLE,LINE,-0.4917137 4.542488 30.00916
2,25:25.9,69.8,Hit,NO_TARGET,RIFLE,LINE,0.6906511 3.748272 19.88552
2,25:25.9,69.8,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,1.003572 3.730631 19.89766
2,25:28.4,72.3,Hit,NO_TARGET,RIFLE,LINE,-0.2777268 8.127071 30.15207
2,25:28.4,72.3,Destroyed,LINEAR_MOTION,RIFLE,LINE,-5.197526E-05 8.558507 30.0731
2,25:31.9,75.8,Destroyed,LINEAR_MOTION,RIFLE,LINE,-1.969266 4.385814 10.1482
2,25:31.9,75.8,Hit,NO_TARGET,RIFLE,LINE,-2.314699 4.177086 10.11845
