TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
0,01:16.6,0.0,Destroyed,STATIC_MOTION,PISTOL,SPHERE,-0.005906078 2.975396 9.87211
0,01:16.6,0.0,Hit,NO_TARGET,PISTOL,SPHERE,-0.004166846 2.968904 9.847795
0,01:22.6,6.0,Destroyed,STATIC_MOTION,PISTOL,SPHERE,-8.12214 3.032671 10.16991
0,01:22.6,6.0,Hit,NO_TARGET,PISTOL,SPHERE,-8.109871 3.030864 10.14791
0,01:22.7,6.1,Missed target,STATIC_MOTION,PISTOL,SPHERE,
0,01:29.5,12.9,Destroyed,STATIC_MOTION,PISTOL,SPHERE,7.769578 2.94522 9.716248
0,01:29.5,12.9,Hit,NO_TARGET,PISTOL,SPHERE,7.729846 2.95926 9.713238
0,01:35.1,18.5,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,0.1235783 3.942926 29.74218
0,01:35.1,18.5,Hit,NO_TARGET,PISTOL,SPHERE,-0.3061927 3.792416 29.74063
0,01:38.0,21.4,Hit,NO_TARGET,PISTOL,SPHERE,-1.38437 2.820154 19.89806
0,01:38.0,21.4,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.630481 3.104712 19.87995
0,01:43.1,26.5,Hit,NO_TARGET,PISTOL,SPHERE,-1.24841 1.505821 9.908675
0,01:43.1,26.5,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.488847 1.642972 9.902136
0,01:45.5,28.9,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-1.516112 4.292719 29.56981
0,01:45.5,28.9,Hit,NO_TARGET,PISTOL,SPHERE,-1.38772 4.083514 29.57198
0,01:52.2,35.6,Hit,NO_TARGET,PISTOL,SPHERE,0.2142178 5.023109 10.77792
0,01:52.2,35.6,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,0.03837586 5.056936 10.8008
0,01:55.1,38.5,Hit,NO_TARGET,PISTOL,SPHERE,-6.295396 3.764401 8.401365
0,01:55.1,38.5,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
0,01:55.1,38.5,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-6.506882 3.791805 8.27874
0,01:57.9,41.3,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-0.001267225 5.920421 29.92278
0,02:00.4,43.8,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-6.00968 4.186083 19.0547
0,02:00.4,43.8,Hit,NO_TARGET,PISTOL,SPHERE,-6.166752 4.034017 19.00882
0,02:03.5,46.9,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-0.006526113 3.733024 19.73594
0,02:03.5,46.9,Hit,NO_TARGET,PISTOL,SPHERE,0.2096502 3.933002 19.67843
0,02:20.0,63.4,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-0.006771514 2.971697 9.854085
0,02:20.0,63.4,Hit,NO_TARGET,RIFLE,SPHERE,0.02211079 2.955734 9.830349
0,02:25.8,69.2,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-8.075522 3.020015 10.10586
0,02:25.8,69.2,Hit,NO_TARGET,RIFLE,SPHERE,-8.035357 3.039469 10.09977
0,02:32.5,75.9,Destroyed,STATIC_MOTION,RIFLE,SPHERE,7.719611 2.934062 9.649229
0,02:32.5,75.9,Hit,NO_TARGET,RIFLE,SPHERE,7.709368 2.872275 9.636683
0,02:34.7,78.1,Hit,NO_TARGET,RIFLE,SPHERE,0.1204935 0.6279061 9.793149
0,02:34.7,78.1,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,0.241492 1.090727 9.806939
0,02:37.0,80.4,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-1.745378 2.474845 19.79194
0,02:37.0,80.4,Hit,NO_TARGET,RIFLE,SPHERE,-1.845088 2.785597 19.73856
0,02:39.7,83.1,Hit,NO_TARGET,RIFLE,SPHERE,0.2940304 6.128133 30.07779
0,02:39.7,83.1,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.002266348 5.901078 30.14376
0,02:42.1,85.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-3.313946 4.04568 9.063453
0,02:42.1,85.5,Hit,NO_TARGET,RIFLE,SPHERE,-3.531116 4.148819 8.939864
0,02:44.4,87.8,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,1.164831 4.278736 19.62075
0,02:44.4,87.8,Hit,NO_TARGET,RIFLE,SPHERE,1.093299 4.705369 19.5323
0,02:46.9,90.3,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,02:47.4,90.8,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,02:48.1,91.5,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.01264644 6.041731 19.46652
0,02:48.1,91.5,Hit,NO_TARGET,RIFLE,SPHERE,0.1410471 5.689194 19.52538
0,02:50.7,94.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,02:51.6,95.0,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,02:53.3,96.7,Hit,NO_TARGET,RIFLE,SPHERE,0.9884381 4.316379 29.55134
0,02:53.3,96.7,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.8532476 4.29495 29.5849
0,02:57.1,100.5,Hit,NO_TARGET,RIFLE,SPHERE,-0.9632514 4.003702 29.56555
0,02:57.1,100.5,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-1.100789 3.738395 29.6118
0,03:02.2,105.6,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.02737451 5.270972 10.59416
0,03:02.2,105.6,Hit,NO_TARGET,RIFLE,SPHERE,0.2011294 5.442447 10.49446
1,05:42.2,0.0,Hit,NO_TARGET,RIFLE,NO_AIM,0.01228348 3.009638 9.445561
1,05:42.2,0.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-0.005872039 2.905179 9.490648
1,05:47.3,5.1,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-7.813582 2.951831 9.743125
