TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
1,03:54.2,68.7,Destroyed,LINEAR_MOTION,RIFLE,LINE,-5.50309 3.81958 8.3507
1,03:54.2,68.7,Hit,NO_TARGET,RIFLE,LINE,-5.643369 4.250285 8.092761
1,03:56.2,70.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
1,03:56.8,71.3,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.0001344681 5.140565 20.12091
1,03:56.8,71.3,Hit,NO_TARGET,RIFLE,LINE,-0.3535731 5.242159 20.07496
1,03:59.1,73.6,Hit,NO_TARGET,RIFLE,LINE,-1.363933 2.469882 29.9309
1,03:59.1,73.6,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-1.417556 2.113403 29.96484
1,04:01.4,75.9,Hit,NO_TARGET,RIFLE,LINE,-0.01978147 1.566266 20.26875
1,04:01.4,75.9,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.03538195 1.073062 20.29191
2,05:52.0,0.0,Hit,NO_TARGET,RIFLE,NO_AIM,0.05368213 2.877224 9.998642
2,05:52.0,0.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,1.874269E-05 3.000387 10.00213
2,05:55.2,3.2,Hit,NO_TARGET,RIFLE,NO_AIM,-8.102948 3.054674 10.01414
2,05:55.2,3.2,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-8.06398 3.015197 10.08319
2,05:58.5,6.5,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,7.968103 2.99267 9.95945
2,05:58.5,6.5,Hit,NO_TARGET,RIFLE,NO_AIM,7.960429 2.858164 9.957674
2,06:00.8,8.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:01.7,9.7,Hit,NO_TARGET,RIFLE,NO_AIM,-0.152426 6.171489 19.41614
2,06:01.7,9.7,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.002343893 5.723131 19.54496
2,06:02.0,10.0,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
2,06:03.9,11.9,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-0.9304345 1.338156 10.05901
2,06:03.9,11.9,Hit,NO_TARGET,RIFLE,NO_AIM,-1.171609 1.529129 10.01099
2,06:06.6,14.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:07.3,15.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:08.2,16.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:08.7,16.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:09.2,17.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:10.7,18.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:11.8,19.8,Hit,NO_TARGET,RIFLE,NO_AIM,-2.141893 4.421368 29.63294
2,06:11.8,19.8,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-2.515096 4.301756 29.64082
2,06:15.4,23.4,Hit,NO_TARGET,RIFLE,NO_AIM,0.7174724 3.984866 29.68677
2,06:15.4,23.4,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,0.8788773 3.725875 29.72895
2,06:18.2,26.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:19.6,27.6,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.0003201962 8.471584 29.90377
2,06:19.6,27.6,Hit,NO_TARGET,RIFLE,NO_AIM,-0.07668943 8.644298 29.83628
2,06:21.8,29.8,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,1.07603 3.570526 19.95332
2,06:21.8,29.8,Hit,NO_TARGET,RIFLE,NO_AIM,0.8835465 3.51417 19.94614
2,06:24.3,32.3,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,0.003721834 4.758412 10.36734
2,06:24.3,32.3,Hit,NO_TARGET,RIFLE,NO_AIM,-0.2153252 4.671558 10.37269
2,06:26.4,34.4,Destroyed,LINEAR_MOTION,,,-0.2545767 4.33111 19.94391
2,06:28.6,36.6,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
2,06:30.9,38.9,Hit,NO_TARGET,RIFLE,NO_AIM,2.762666 4.449313 9.18549
2,06:30.9,38.9,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,3.155998 4.087726 9.190505
2,06:40.7,48.7,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,3.919196E-05 3.000549 10.00304
2,06:40.7,48.7,Hit,NO_TARGET,PISTOL,NO_AIM,-0.06244637 3.233815 9.936312
2,06:43.3,51.3,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
2,06:43.9,51.9,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-8.065787 3.015593 10.08627
2,06:43.9,51.9,Hit,NO_TARGET,PISTOL,NO_AIM,-8.087502 3.209791 10.00284
2,06:47.4,55.4,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,7.947705 2.988083 9.933782
2,06:47.4,55.4,Hit,NO_TARGET,PISTOL,NO_AIM,7.591813 3.116162 10.15962
2,06:49.8,57.8,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
2,06:50.4,58.4,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,1.184353 1.759063 29.80848
2,06:50.4,58.4,Hit,NO_TARGET,PISTOL,NO_AIM,1.655264 1.41867 29.76954
2,06:52.8,60.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
2,06:53.5,61.5,Hit,NO_TARGET,PISTOL,NO_AIM,2.729025 4.585735 29.67605
2,06:53.5,61.5,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,2.75219 4.311239 29.72807
2,06:55.8,63.8,Hit,NO_TARGET,PISTOL,NO_AIM,-1.564364 1.89799 19.81327
2,06:55.8,63.8,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,-1.159553 1.537599 19.86567
2,06:58.2,66.2,Hit,NO_TARGET,PISTOL,NO_AIM,-3.032185 4.241117 9.230171
2,06:58.2,66.2,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-3.202682 4.105805 9.244999
2,07:00.7,68.7,Hit,NO_TARGET,PISTOL,NO_AIM,-0.2310856 5.978582 19.44014
2,07:00.7,68.7,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.00312996 5.626962 19.54372
2,07:03.0,71.0,Hit,NO_TARGET,PISTOL,NO_AIM,0.253492 8.519227 29.51484
2,07:03.0,71.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-0.001994372 8.403528 29.56988
2,07:05.4,73.4,Destroyed,LINEAR_MOTION,,,0.005287409 6.456136 10.37709
3,58:53.7,0.0,Hit,NO_TARGET,PISTOL,SPHERE,-0.007876862 3.016044 10.16895
3,58:53.7,0.0,Destroyed,STATIC_MOTION,PISTOL,SPHERE,-0.0001477327 3.035264 10.19083
3,58:56.9,3.2,Destroyed,STATIC_MOTION,PISTOL,SPHERE,-8.109228 3.025552 10.13829
3,58:56.9,3.2,Hit,NO_TARGET,PISTOL,SPHERE,-8.050267 2.949993 10.16663
3,59:00.2,6.5,Destroyed,STATIC_MOTION,PISTOL,SPHERE,8.105369 3.02463 10.13339
3,59:00.2,6.5,Hit,NO_TARGET,PISTOL,SPHERE,8.06443 2.979364 10.1419
3,59:02.8,9.1,Destroyed,LINEAR_MOTION,,,0.1867499 4.348525 30.08021
3,59:05.4,11.7,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,1.446895 2.134786 30.14914
3,59:05.4,11.7,Hit,NO_TARGET,PISTOL,SPHERE,1.51585 2.458271 30.11008
3,59:08.1,14.4,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,8.702279E-06 3.670204 20.10149
3,59:08.1,14.4,Hit,NO_TARGET,PISTOL,SPHERE,0.05204211 3.595461 20.08567
3,59:10.3,16.6,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
3,59:11.4,17.7,Hit,NO_TARGET,PISTOL,SPHERE,0.1317009 6.945397 30.40246
3,59:11.4,17.7,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,2.920628E-05 6.799869 30.45488
3,59:13.4,19.7,Hit,NO_TARGET,PISTOL,SPHERE,-0.1752483 4.323965 20.1167
3,59:13.4,19.7,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,-0.2375326 4.361545 20.13529
3,59:15.7,22.0,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,6.281697 3.842822 8.433161
3,59:15.7,22.0,Hit,NO_TARGET,PISTOL,SPHERE,6.304168 3.597675 8.462422
3,59:18.0,24.3,Hit,NO_TARGET,PISTOL,SPHERE,-1.422693 3.286274 19.91739
3,59:18.0,24.3,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.480688 2.840621 19.9761
3,59:20.1,26.4,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
3,59:21.0,27.3,Missed target,LINEAR_MOTION,PISTOL,SPHERE,
3,59:22.0,28.3,Destroyed,LINEAR_MOTION,PISTOL,SPHERE,7.534028E-05 6.505806 10.57762
3,59:22.0,28.3,Hit,NO_TARGET,PISTOL,SPHERE,-0.1812336 6.576788 10.51403
3,59:24.1,30.4,Destroyed,CIRCULAR_MOTION,PISTOL,SPHERE,-1.411688 1.909451 10.57994
3,59:24.1,30.4,Hit,NO_TARGET,PISTOL,SPHERE,-1.508145 1.747933 10.55372
3,59:36.3,42.6,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-0.001252274 3.035033 10.18806
3,59:36.3,42.6,Hit,NO_TARGET,RIFLE,SPHERE,0.08356468 3.134019 10.14476
3,59:39.1,45.4,Destroyed,STATIC_MOTION,RIFLE,SPHERE,-8.099728 3.023367 10.12529
3,59:39.1,45.4,Hit,NO_TARGET,RIFLE,SPHERE,-8.21144 2.948209 10.01809
3,59:42.4,48.7,Hit,NO_TARGET,RIFLE,SPHERE,8.054546 3.239511 10.12395
3,59:42.4,48.7,Destroyed,STATIC_MOTION,RIFLE,SPHERE,8.115915 3.027206 10.14702
3,59:45.1,51.4,Hit,NO_TARGET,RIFLE,SPHERE,-0.09532383 5.159405 19.83566
3,59:45.1,51.4,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.0004246235 5.504076 19.78543
3,59:48.8,55.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
3,59:49.3,55.6,Hit,NO_TARGET,RIFLE,SPHERE,-0.1002765 5.081819 10.42883
3,59:49.3,55.6,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.00160873 5.000936 10.48536
3,59:51.6,57.9,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
3,59:52.8,59.1,Hit,NO_TARGET,RIFLE,SPHERE,0.07024527 7.142566 30.04904
3,59:52.8,59.1,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.000141263 6.795671 30.13959
3,59:55.1,61.4,Hit,NO_TARGET,RIFLE,SPHERE,0.3101366 3.913378 9.857731
3,59:55.1,61.4,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,0.4035605 3.982331 9.860452
3,59:57.4,63.7,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,0.5122404 4.322309 19.88962
3,59:57.4,63.7,Hit,NO_TARGET,RIFLE,SPHERE,0.705677 4.213844 19.87692
3,59:59.9,66.2,Destroyed,CIRCULAR_MOTION,,,-1.062315 3.606238 29.92217
