TestID,Timestamp,ElapsedTime,InitiatedAction,TargetType,Gun,AimStyle,Position
0,30:12.4,56.6,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:13.2,57.4,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:13.7,57.9,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:14.5,58.7,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:15.5,59.7,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:15.9,60.1,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:16.1,60.3,Hit,NO_TARGET,RIFLE,SPHERE,-0.7702496 4.603156 20.09437
0,30:16.1,60.3,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-1.247846 4.359748 20.128
0,30:16.3,60.5,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:18.4,62.6,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:19.1,63.3,Hit,NO_TARGET,RIFLE,SPHERE,-1.874392 2.526023 20.18955
0,30:19.1,63.3,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-1.469414 2.235598 20.25801
0,30:21.2,65.4,Missed target,LINEAR_MOTION,RIFLE,SPHERE,
0,30:21.5,65.7,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-0.3032093 4.448462 10.35317
0,30:21.5,65.7,Hit,NO_TARGET,RIFLE,SPHERE,-0.2010724 4.258114 10.38838
0,30:21.7,65.9,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:23.5,67.7,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:24.2,68.4,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,-1.345404 3.302826 9.991216
0,30:24.2,68.4,Hit,NO_TARGET,RIFLE,SPHERE,-1.411088 3.334201 9.950311
0,30:27.2,71.4,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:27.5,71.7,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:27.8,72.0,Missed target,CIRCULAR_MOTION,RIFLE,SPHERE,
0,30:28.2,72.4,Hit,NO_TARGET,RIFLE,SPHERE,0.5016322 4.011269 29.91606
0,30:28.2,72.4,Destroyed,CIRCULAR_MOTION,RIFLE,SPHERE,0.5943834 3.989609 29.94129
0,30:31.1,75.3,Hit,NO_TARGET,RIFLE,SPHERE,0.1011625 7.46358 9.276446
0,30:31.1,75.3,Destroyed,LINEAR_MOTION,RIFLE,SPHERE,-7.152559E-07 7.296151 9.412749
1,33:09.7,0.0,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-0.0002744038 3.043404 10.25188
1,33:09.7,0.0,Hit,NO_TARGET,RIFLE,NO_AIM,0.1743038 3.377079 10.1692
1,33:12.2,2.5,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
1,33:12.6,2.9,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,-8.118767 3.025659 10.14983
1,33:12.6,2.9,Hit,NO_TARGET,RIFLE,NO_AIM,-7.944008 3.133554 10.23769
1,33:15.2,5.5,Missed target,STATIC_MOTION,RIFLE,NO_AIM,
1,33:15.6,5.9,Hit,NO_TARGET,RIFLE,NO_AIM,8.258996 3.135563 9.985099
1,33:15.6,5.9,Destroyed,STATIC_MOTION,RIFLE,NO_AIM,8.117382 3.025384 10.14826
1,33:17.9,8.2,Hit,NO_TARGET,RIFLE,NO_AIM,-1.772796 2.628215 20.19488
1,33:17.9,8.2,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-1.486895 2.973647 20.21171
1,33:20.0,10.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:20.6,10.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:21.0,11.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:21.5,11.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:22.0,12.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:22.6,12.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:23.4,13.7,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,0.0001413822 8.882013 29.70977
1,33:23.4,13.7,Hit,NO_TARGET,RIFLE,NO_AIM,0.3298397 8.532235 29.77397
1,33:25.5,15.8,Missed target,CIRCULAR_MOTION,RIFLE,NO_AIM,
1,33:25.8,16.1,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-1.489453 2.827517 29.9863
1,33:25.8,16.1,Hit,NO_TARGET,RIFLE,NO_AIM,-1.363114 2.761977 29.97094
1,33:27.8,18.1,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,1.904369E-05 2.858189 20.49059
1,33:27.8,18.1,Hit,NO_TARGET,RIFLE,NO_AIM,-0.1280707 2.687555 20.47886
1,33:30.1,20.4,Hit,NO_TARGET,RIFLE,NO_AIM,4.253399 4.018471 9.026311
1,33:30.1,20.4,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,4.423647 4.024338 8.970015
1,33:32.0,22.3,Destroyed,CIRCULAR_MOTION,RIFLE,NO_AIM,-0.7248144 1.30246 10.25062
1,33:32.0,22.3,Hit,NO_TARGET,RIFLE,NO_AIM,-0.4863449 1.486311 10.24126
1,33:34.0,24.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:34.5,24.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:34.9,25.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:35.4,25.7,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:35.9,26.2,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:36.5,26.8,Hit,NO_TARGET,RIFLE,NO_AIM,-0.4884114 4.091982 20.18565
1,33:36.5,26.8,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.8696404 4.363649 20.15268
1,33:38.6,28.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:39.1,29.4,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:39.6,29.9,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:40.2,30.5,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:40.9,31.2,Hit,NO_TARGET,RIFLE,NO_AIM,0.02000969 7.669018 9.978391
1,33:40.9,31.2,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,4.959107E-05 7.291321 10.22852
1,33:43.0,33.3,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:43.5,33.8,Missed target,LINEAR_MOTION,RIFLE,NO_AIM,
1,33:44.0,34.3,Hit,NO_TARGET,RIFLE,NO_AIM,0.1114689 3.955752 29.93998
1,33:44.0,34.3,Destroyed,LINEAR_MOTION,RIFLE,NO_AIM,-0.1224995 4.332261 29.92527
1,33:49.6,39.9,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,33:54.8,45.1,Hit,NO_TARGET,PISTOL,NO_AIM,-0.07405542 2.590304 10.30959
1,33:54.8,45.1,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,0.0001876649 3.044228 10.25669
1,33:56.8,47.1,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,33:57.2,47.5,Hit,NO_TARGET,PISTOL,NO_AIM,-8.125055 2.904038 10.16413
1,33:57.2,47.5,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,-8.133365 3.029011 10.16819
1,33:59.2,49.5,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,33:59.7,50.0,Missed target,STATIC_MOTION,PISTOL,NO_AIM,
1,34:00.2,50.5,Hit,NO_TARGET,PISTOL,NO_AIM,8.369086 3.323493 9.899407
1,34:00.2,50.5,Destroyed,STATIC_MOTION,PISTOL,NO_AIM,8.133956 3.029087 10.16886
1,34:02.2,52.5,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,34:02.6,52.9,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,34:03.0,53.3,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,0.5844859 1.244111 10.29298
1,34:03.0,53.3,Hit,NO_TARGET,PISTOL,NO_AIM,1.060874 1.607736 10.24093
1,34:05.1,55.4,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:05.5,55.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:06.1,56.4,Hit,NO_TARGET,PISTOL,NO_AIM,6.521435 4.049744 8.223655
1,34:06.1,56.4,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,6.47893 3.835833 8.35444
1,34:08.1,58.4,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:08.6,58.9,Hit,NO_TARGET,PISTOL,NO_AIM,0.07738715 7.792414 9.922286
1,34:08.6,58.9,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,2.121926E-05 7.698154 10.01224
1,34:10.5,60.8,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:11.0,61.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:11.4,61.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:12.0,62.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:12.4,62.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:13.2,63.5,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:13.6,63.9,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,-4.768372E-05 6.534884 19.90293
1,34:13.6,63.9,Hit,NO_TARGET,PISTOL,NO_AIM,0.05514953 6.473376 19.89329
1,34:15.8,66.1,Hit,NO_TARGET,PISTOL,NO_AIM,3.505053 4.663351 29.8749
1,34:15.8,66.1,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,3.726112 4.33037 29.90699
1,34:17.9,68.2,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:18.4,68.7,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:18.8,69.1,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,3.828405 4.316097 19.84515
1,34:18.8,69.1,Hit,NO_TARGET,PISTOL,NO_AIM,3.847265 4.409993 19.8013
1,34:20.7,71.0,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,34:21.2,71.5,Hit,NO_TARGET,PISTOL,NO_AIM,0.4142655 1.111043 30.20486
1,34:21.2,71.5,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,0.1876356 1.137375 30.2314
1,34:23.2,73.5,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,34:23.7,74.0,Missed target,CIRCULAR_MOTION,PISTOL,NO_AIM,
1,34:24.1,74.4,Hit,NO_TARGET,PISTOL,NO_AIM,1.249422 3.504208 20.17361
1,34:24.1,74.4,Destroyed,CIRCULAR_MOTION,PISTOL,NO_AIM,1.272025 3.469558 20.20117
1,34:26.0,76.3,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:26.6,76.9,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:27.3,77.6,Missed target,LINEAR_MOTION,PISTOL,NO_AIM,
1,34:27.7,78.0,Destroyed,LINEAR_MOTION,PISTOL,NO_AIM,0.0001044274 6.951896 30.48942
1,34:27.7,78.0,Hit,NO_TARGET,PISTOL,NO_AIM,0.2413778 7.238694 30.41042
2,36:01.9,0.0,Destroyed,STATIC_MOTION,PISTOL,LINE,0.000741095 3.044895 10.26066
2,36:01.9,0.0,Hit,NO_TARGET,PISTOL,LINE,-0.07473432 3.074466 10.23041
2,36:03.7,1.8,Hit,NO_TARGET,PISTOL,LINE,-7.843984 3.176445 10.34013
2,36:03.7,1.8,Destroyed,STATIC_MOTION,PISTOL,LINE,-8.133384 3.028986 10.16787
2,36:05.6,3.7,Destroyed,STATIC_MOTION,PISTOL,LINE,8.139154 3.030428 10.17543
2,36:05.6,3.7,Hit,NO_TARGET,PISTOL,LINE,8.088204 3.260094 10.1438
2,36:07.6,5.7,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,0.06753988 4.122125 19.95476
2,36:07.6,5.7,Hit,NO_TARGET,PISTOL,LINE,0.09196172 4.126462 19.92878
2,36:09.6,7.7,Destroyed,LINEAR_MOTION,PISTOL,LINE,1.389911 4.296684 9.858368
2,36:09.6,7.7,Hit,NO_TARGET,PISTOL,LINE,1.602568 4.286211 9.80516
2,36:11.5,9.6,Hit,NO_TARGET,PISTOL,LINE,0.110255 4.431257 20.32237
2,36:11.5,9.6,Destroyed,LINEAR_MOTION,PISTOL,LINE,0.0002336502 4.583077 20.32304
2,36:13.5,11.6,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:14.4,12.5,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:14.9,13.0,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:15.9,14.0,Hit,NO_TARGET,PISTOL,LINE,-0.5239828 4.545063 30.08385
2,36:15.9,14.0,Destroyed,LINEAR_MOTION,PISTOL,LINE,-0.8928967 4.352056 30.11801
2,36:18.0,16.1,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,1.448798 3.031238 10.05162
2,36:18.0,16.1,Hit,NO_TARGET,PISTOL,LINE,1.613376 2.842218 10.03512
2,36:19.9,18.0,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:20.2,18.3,Destroyed,LINEAR_MOTION,PISTOL,LINE,0.002590835 4.223881 10.82008
2,36:20.2,18.3,Hit,NO_TARGET,PISTOL,LINE,0.06578814 4.357024 10.75762
2,36:22.5,20.6,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:22.8,20.9,Destroyed,LINEAR_MOTION,PISTOL,LINE,-4.096997 4.309624 19.8029
2,36:22.8,20.9,Hit,NO_TARGET,PISTOL,LINE,-4.249956 4.445563 19.72472
2,36:25.1,23.2,Hit,NO_TARGET,PISTOL,LINE,-1.050643 2.450912 30.18504
2,36:25.1,23.2,Destroyed,CIRCULAR_MOTION,PISTOL,LINE,-1.51622 2.710713 30.17449
2,36:27.2,25.3,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:27.7,25.8,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:28.0,26.1,Missed target,LINEAR_MOTION,PISTOL,LINE,
2,36:28.5,26.6,Destroyed,LINEAR_MOTION,PISTOL,LINE,0.0003570319 6.176869 30.63041
2,36:28.5,26.6,Hit,NO_TARGET,PISTOL,LINE,0.1779472 6.226993 30.59695
2,36:37.1,35.2,Destroyed,STATIC_MOTION,RIFLE,LINE,0.000108523 3.038494 10.22343
2,36:37.1,35.2,Hit,NO_TARGET,RIFLE,LINE,0.1477768 3.162073 10.1767
2,36:39.0,37.1,Missed target,STATIC_MOTION,RIFLE,LINE,
2,36:39.3,37.4,Missed target,STATIC_MOTION,RIFLE,LINE,
2,36:39.8,37.9,Destroyed,STATIC_MOTION,RIFLE,LINE,-8.119843 3.026085 10.15126
2,36:39.8,37.9,Hit,NO_TARGET,RIFLE,LINE,-8.119843 3.026085 10.15126
2,36:42.2,40.3,Hit,NO_TARGET,RIFLE,LINE,8.198238 2.919442 10.0236
2,36:42.2,40.3,Destroyed,STATIC_MOTION,RIFLE,LINE,8.095277 3.020737 10.12004
2,36:44.3,42.4,Missed target,CIRCULAR_MOTION,RIFLE,LINE,
2,36:44.7,42.8,Missed target,CIRCULAR_MOTION,RIFLE,LINE,
2,36:45.1,43.2,Hit,NO_TARGET,RIFLE,LINE,-0.3487003 4.013052 10.30417
2,36:45.1,43.2,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.4207864 4.164288 10.28489
2,36:47.4,45.5,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:47.6,45.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:48.1,46.2,Hit,NO_TARGET,RIFLE,LINE,4.356559 3.762011 9.579939
2,36:48.1,46.2,Destroyed,LINEAR_MOTION,RIFLE,LINE,4.146413 4.205896 9.562386
2,36:50.2,48.3,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:50.6,48.7,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:51.1,49.2,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:51.4,49.5,Missed target,LINEAR_MOTION,RIFLE,LINE,
2,36:52.0,50.1,Hit,NO_TARGET,RIFLE,LINE,-0.1101465 7.858499 9.826951
2,36:52.0,50.1,Destroyed,LINEAR_MOTION,RIFLE,LINE,-7.200242E-05 7.747567 9.928348
2,36:54.7,52.8,Hit,NO_TARGET,RIFLE,LINE,-0.2781845 7.380083 30.33775
2,36:54.7,52.8,Destroyed,LINEAR_MOTION,RIFLE,LINE,4.291535E-05 7.439413 30.35116
2,36:56.9,55.0,Destroyed,LINEAR_MOTION,RIFLE,LINE,-2.199463 4.346786 20.0442
2,36:56.9,55.0,Hit,NO_TARGET,RIFLE,LINE,-2.663278 4.530573 19.93966
2,36:59.0,57.1,Destroyed,CIRCULAR_MOTION,RIFLE,LINE,-0.6229213 1.256018 20.31328
2,36:59.0,57.1,Hit,NO_TARGET,RIFLE,LINE,-0.7102022 0.7904603 20.28569
2,37:01.9,60.0,Destroyed,LINEAR_MOTION,RIFLE,LINE,-0.8297453 4.347921 30.07733
2,37:01.9,60.0,Hit,NO_TARGET,RIFLE,LINE,-1.243719 4.607336 30.01411
2,37:03.8,61.9,Destroyed,LINEAR_MOTION,RIFLE,LINE,1.096726E-05 4.524845 20.28196
2,37:03.8,61.9,Hit,NO_TARGET,RIFLE,LINE,0.2357644 4.867027 20.2016
2,37:06.0,64.1,Missed target,NO_TARGET,RIFLE,LINE,
2,37:06.3,64.4,Missed target,NO_TARGET,RIFLE,LINE,
